30.1824 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [2880, 1800]. Using actual size
52.8824 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='STSong', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
52.8825 	EXP 	window1: mouseVisible = False
52.8837 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='STSong', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.15]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
52.8838 	EXP 	window1: mouseVisible = False
52.8845 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='STSong', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
52.8846 	EXP 	window1: mouseVisible = False
52.8856 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='STSong', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
52.8857 	EXP 	window1: mouseVisible = False
52.8893 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
52.8895 	EXP 	window1: mouseVisible = False
52.8903 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='STSong', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=5.0)
52.8903 	EXP 	window1: mouseVisible = False
52.9553 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='STSong', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0376 	EXP 	text_10: autoDraw = True
15.3737 	EXP 	text_10: autoDraw = False
15.3737 	EXP 	text_2: autoDraw = True
18.3240 	DATA 	KeyPress: j
31.8612 	EXP 	Imported random_cond.xlsx as conditions, 2 conditions, 3 params
31.8638 	EXP 	Created sequence: random, trialTypes=2, nReps=1, seed=None
31.8642 	EXP 	New trial (rep=0, index=0): {'practice': 'meaning.xlsx', 'experiment': 'meaning_exp.xlsx', 'aim': '含义'}
31.9104 	EXP 	text_2: autoDraw = False
31.9104 	EXP 	text_6: height = 0.04
31.9104 	EXP 	text_6: height = 0.04
31.9104 	EXP 	text_6: height = 0.04
31.9104 	EXP 	text_6: text = '接下来您需要对含义做出反应\n你认为这个字词描述男性，则请按F；\n你认为这个字词描述女性，则请按J\n\n首先，我们进行练习\n按空格键继续'
31.9104 	EXP 	text_6: autoDraw = True
31.9124 	DATA 	Keypress: space
42.0423 	EXP 	Imported meaning.xlsx as conditions, 20 conditions, 4 params
42.0428 	EXP 	Created sequence: fullRandom, trialTypes=20, nReps=2, seed=None
42.0429 	EXP 	New trial (rep=0, index=0): {'content1': '男护士', 'color1': 'blue', 'cr1': 'F', 'colorChinese1': '描述男性'}
42.0482 	EXP 	text_6: autoDraw = False
42.0482 	EXP 	text_7: autoDraw = True
42.0496 	DATA 	Keypress: space
42.3504 	EXP 	text_7: autoDraw = False
42.3504 	EXP 	text_7: autoDraw = False
42.3504 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
42.3504 	EXP 	text_3: height = 0.06
42.3504 	EXP 	text_3: height = 0.06
42.3504 	EXP 	text_3: height = 0.06
42.3504 	EXP 	text_3: text = '男护士'
42.3504 	EXP 	text_9: text = ''
42.3504 	EXP 	text_3: autoDraw = True
42.3504 	EXP 	text_9: autoDraw = True
42.3504 	EXP 	text_9: height = 0.03
42.3504 	EXP 	text_9: height = 0.03
42.3504 	EXP 	text_9: height = 0.03
42.3504 	EXP 	text_9: text = ''
43.0186 	EXP 	text_3: autoDraw = False
43.0186 	EXP 	text_9: autoDraw = False
43.0186 	EXP 	text_4: height = 0.04
43.0186 	EXP 	text_4: height = 0.04
43.0186 	EXP 	text_4: height = 0.04
43.0186 	EXP 	text_4: text = '您刚刚需要按F\n因为这是一个描述男性的刺激'
43.0186 	EXP 	text_4: autoDraw = True
43.0211 	DATA 	Keypress: f
45.0126 	EXP 	New trial (rep=0, index=1): {'content1': '女护士', 'color1': 'pink', 'cr1': 'J', 'colorChinese1': '描述女性'}
45.0235 	EXP 	text_4: autoDraw = False
45.0235 	EXP 	text_7: autoDraw = True
45.3231 	EXP 	text_7: autoDraw = False
45.3231 	EXP 	text_3: foreColor = <psychopy.colors.Color: pink, alpha=1.0>
45.3231 	EXP 	text_3: height = 0.06
45.3231 	EXP 	text_3: height = 0.06
45.3231 	EXP 	text_3: height = 0.06
45.3231 	EXP 	text_3: text = '女护士'
45.3231 	EXP 	text_9: text = ''
45.3231 	EXP 	text_3: autoDraw = True
45.3231 	EXP 	text_9: autoDraw = True
45.9229 	EXP 	text_3: autoDraw = False
45.9229 	EXP 	text_9: autoDraw = False
45.9229 	EXP 	text_4: height = 0.04
45.9229 	EXP 	text_4: height = 0.04
45.9229 	EXP 	text_4: height = 0.04
45.9229 	EXP 	text_4: text = '您刚刚需要按J\n因为这是一个描述女性的刺激'
45.9229 	EXP 	text_4: autoDraw = True
45.9253 	DATA 	Keypress: j
47.9130 	EXP 	New trial (rep=0, index=2): {'content1': '女', 'color1': 'purple', 'cr1': 'J', 'colorChinese1': '描述女性'}
47.9230 	EXP 	text_4: autoDraw = False
47.9230 	EXP 	text_4: autoDraw = False
47.9230 	EXP 	text_7: autoDraw = True
48.2231 	EXP 	text_7: autoDraw = False
48.2231 	EXP 	text_7: autoDraw = False
48.2231 	EXP 	text_3: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
48.2231 	EXP 	text_3: height = 0.06
48.2231 	EXP 	text_3: height = 0.06
48.2231 	EXP 	text_3: height = 0.06
48.2231 	EXP 	text_3: text = '女'
48.2231 	EXP 	text_9: text = ''
48.2231 	EXP 	text_3: autoDraw = True
48.2231 	EXP 	text_9: autoDraw = True
48.8787 	EXP 	text_3: autoDraw = False
48.8787 	EXP 	text_9: autoDraw = False
48.8787 	EXP 	text_4: text = '您刚刚需要按J\n因为这是一个描述女性的刺激'
48.8787 	EXP 	text_4: autoDraw = True
48.8811 	DATA 	Keypress: j
50.8681 	EXP 	New trial (rep=0, index=3): {'content1': '警察', 'color1': 'pink', 'cr1': 'X', 'colorChinese1': 'X'}
50.8783 	EXP 	text_4: autoDraw = False
50.8783 	EXP 	text_4: autoDraw = False
50.8783 	EXP 	text_7: autoDraw = True
51.1804 	EXP 	text_7: autoDraw = False
51.1804 	EXP 	text_7: autoDraw = False
51.1804 	EXP 	text_3: foreColor = <psychopy.colors.Color: pink, alpha=1.0>
51.1804 	EXP 	text_3: height = 0.06
51.1804 	EXP 	text_3: height = 0.06
51.1804 	EXP 	text_3: height = 0.06
51.1804 	EXP 	text_3: text = '警察'
51.1804 	EXP 	text_9: text = ''
51.1804 	EXP 	text_3: autoDraw = True
51.1804 	EXP 	text_9: autoDraw = True
52.0179 	EXP 	text_3: autoDraw = False
52.0179 	EXP 	text_9: autoDraw = False
52.0179 	EXP 	text_4: height = 0.04
52.0179 	EXP 	text_4: height = 0.04
52.0179 	EXP 	text_4: height = 0.04
52.0179 	EXP 	text_4: text = '刚刚的字词没有指向某个性别，没有正确答案；您按第一反应按键即可'
52.0179 	EXP 	text_4: autoDraw = True
52.0200 	DATA 	Keypress: f
54.0011 	EXP 	New trial (rep=0, index=4): {'content1': '女护士', 'color1': 'blue', 'cr1': 'J', 'colorChinese1': '描述女性'}
54.0115 	EXP 	text_4: autoDraw = False
54.0115 	EXP 	text_7: autoDraw = True
54.3116 	EXP 	text_7: autoDraw = False
54.3116 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
54.3116 	EXP 	text_3: height = 0.06
54.3116 	EXP 	text_3: height = 0.06
54.3116 	EXP 	text_3: height = 0.06
54.3116 	EXP 	text_3: text = '女护士'
54.3116 	EXP 	text_9: text = ''
54.3116 	EXP 	text_3: autoDraw = True
54.3116 	EXP 	text_9: autoDraw = True
54.9457 	EXP 	text_3: autoDraw = False
54.9457 	EXP 	text_9: autoDraw = False
54.9457 	EXP 	text_4: height = 0.04
54.9457 	EXP 	text_4: height = 0.04
54.9457 	EXP 	text_4: height = 0.04
54.9457 	EXP 	text_4: text = '您刚刚需要按J\n因为这是一个描述女性的刺激'
54.9457 	EXP 	text_4: autoDraw = True
54.9479 	DATA 	Keypress: j
56.9347 	EXP 	New trial (rep=0, index=5): {'content1': '女护士', 'color1': 'black', 'cr1': 'J', 'colorChinese1': '描述女性'}
56.9449 	EXP 	text_4: autoDraw = False
56.9449 	EXP 	text_4: autoDraw = False
56.9449 	EXP 	text_7: autoDraw = True
57.2449 	EXP 	text_7: autoDraw = False
57.2449 	EXP 	text_7: autoDraw = False
57.2449 	EXP 	text_3: foreColor = <psychopy.colors.Color: black, alpha=1.0>
57.2449 	EXP 	text_3: text = '女护士'
57.2449 	EXP 	text_9: text = ''
57.2449 	EXP 	text_3: autoDraw = True
57.2449 	EXP 	text_9: autoDraw = True
57.8698 	DATA 	Keypress: j
57.8782 	EXP 	text_3: autoDraw = False
57.8782 	EXP 	text_9: autoDraw = False
57.8782 	EXP 	text_4: text = '您刚刚需要按J\n因为这是一个描述女性的刺激'
57.8782 	EXP 	text_4: autoDraw = True
59.8678 	EXP 	New trial (rep=0, index=6): {'content1': '女护士', 'color1': 'black', 'cr1': 'J', 'colorChinese1': '描述女性'}
59.8780 	EXP 	text_4: autoDraw = False
59.8780 	EXP 	text_4: autoDraw = False
59.8780 	EXP 	text_7: autoDraw = True
60.1780 	EXP 	text_7: autoDraw = False
60.1780 	EXP 	text_7: autoDraw = False
60.1780 	EXP 	text_3: foreColor = <psychopy.colors.Color: black, alpha=1.0>
60.1780 	EXP 	text_3: text = '女护士'
60.1780 	EXP 	text_9: text = ''
60.1780 	EXP 	text_3: autoDraw = True
60.1780 	EXP 	text_9: autoDraw = True
60.8449 	EXP 	text_3: autoDraw = False
60.8449 	EXP 	text_9: autoDraw = False
60.8449 	EXP 	text_4: text = '您刚刚需要按J\n因为这是一个描述女性的刺激'
60.8449 	EXP 	text_4: autoDraw = True
60.8473 	DATA 	Keypress: j
62.8350 	EXP 	New trial (rep=0, index=7): {'content1': '女护士', 'color1': 'blue', 'cr1': 'J', 'colorChinese1': '描述女性'}
62.8449 	EXP 	text_4: autoDraw = False
62.8449 	EXP 	text_4: autoDraw = False
62.8449 	EXP 	text_7: autoDraw = True
63.1447 	EXP 	text_7: autoDraw = False
63.1447 	EXP 	text_7: autoDraw = False
63.1447 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
63.1447 	EXP 	text_3: text = '女护士'
63.1447 	EXP 	text_9: text = ''
63.1447 	EXP 	text_3: autoDraw = True
63.1447 	EXP 	text_9: autoDraw = True
63.7562 	EXP 	text_3: autoDraw = False
63.7562 	EXP 	text_9: autoDraw = False
63.7562 	EXP 	text_4: text = '您刚刚需要按J\n因为这是一个描述女性的刺激'
63.7562 	EXP 	text_4: autoDraw = True
63.7581 	DATA 	Keypress: j
65.7455 	EXP 	New trial (rep=0, index=8): {'content1': '男护士', 'color1': 'pink', 'cr1': 'F', 'colorChinese1': '描述男性'}
65.7557 	EXP 	text_4: autoDraw = False
65.7557 	EXP 	text_4: autoDraw = False
65.7557 	EXP 	text_7: autoDraw = True
66.0557 	EXP 	text_7: autoDraw = False
66.0557 	EXP 	text_7: autoDraw = False
66.0557 	EXP 	text_3: foreColor = <psychopy.colors.Color: pink, alpha=1.0>
66.0557 	EXP 	text_3: height = 0.06
66.0557 	EXP 	text_3: height = 0.06
66.0557 	EXP 	text_3: height = 0.06
66.0557 	EXP 	text_3: text = '男护士'
66.0557 	EXP 	text_9: text = ''
66.0557 	EXP 	text_3: autoDraw = True
66.0557 	EXP 	text_9: autoDraw = True
66.6138 	EXP 	text_3: autoDraw = False
66.6138 	EXP 	text_9: autoDraw = False
66.6138 	EXP 	text_4: height = 0.04
66.6138 	EXP 	text_4: height = 0.04
66.6138 	EXP 	text_4: height = 0.04
66.6138 	EXP 	text_4: text = '您刚刚需要按F\n因为这是一个描述男性的刺激'
66.6138 	EXP 	text_4: autoDraw = True
66.6159 	DATA 	Keypress: f
68.6010 	EXP 	New trial (rep=0, index=9): {'content1': '护士', 'color1': 'blue', 'cr1': 'X', 'colorChinese1': 'X'}
68.6112 	EXP 	text_4: autoDraw = False
68.6112 	EXP 	text_4: autoDraw = False
68.6112 	EXP 	text_7: autoDraw = True
68.9115 	EXP 	text_7: autoDraw = False
68.9115 	EXP 	text_7: autoDraw = False
68.9115 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
68.9115 	EXP 	text_3: height = 0.06
68.9115 	EXP 	text_3: height = 0.06
68.9115 	EXP 	text_3: height = 0.06
68.9115 	EXP 	text_3: text = '护士'
68.9115 	EXP 	text_9: text = ''
68.9115 	EXP 	text_3: autoDraw = True
68.9115 	EXP 	text_9: autoDraw = True
69.5449 	EXP 	text_3: autoDraw = False
69.5449 	EXP 	text_9: autoDraw = False
69.5449 	EXP 	text_4: height = 0.04
69.5449 	EXP 	text_4: height = 0.04
69.5449 	EXP 	text_4: height = 0.04
69.5449 	EXP 	text_4: text = '刚刚的字词没有指向某个性别，没有正确答案；您按第一反应按键即可'
69.5449 	EXP 	text_4: autoDraw = True
69.5478 	DATA 	Keypress: j
71.5348 	EXP 	New trial (rep=0, index=10): {'content1': '男护士', 'color1': 'black', 'cr1': 'F', 'colorChinese1': '描述男性'}
71.5446 	EXP 	text_4: autoDraw = False
71.5446 	EXP 	text_4: autoDraw = False
71.5446 	EXP 	text_7: autoDraw = True
71.8452 	EXP 	text_7: autoDraw = False
71.8452 	EXP 	text_7: autoDraw = False
71.8452 	EXP 	text_3: foreColor = <psychopy.colors.Color: black, alpha=1.0>
71.8452 	EXP 	text_3: height = 0.06
71.8452 	EXP 	text_3: height = 0.06
71.8452 	EXP 	text_3: height = 0.06
71.8452 	EXP 	text_3: text = '男护士'
71.8452 	EXP 	text_9: text = ''
71.8452 	EXP 	text_3: autoDraw = True
71.8452 	EXP 	text_9: autoDraw = True
72.5401 	EXP 	text_3: autoDraw = False
72.5401 	EXP 	text_9: autoDraw = False
72.5401 	EXP 	text_4: height = 0.04
72.5401 	EXP 	text_4: height = 0.04
72.5401 	EXP 	text_4: height = 0.04
72.5401 	EXP 	text_4: text = '您刚刚需要按F\n因为这是一个描述男性的刺激'
72.5401 	EXP 	text_4: autoDraw = True
72.5423 	DATA 	Keypress: f
74.5234 	EXP 	New trial (rep=0, index=11): {'content1': '女护士', 'color1': 'purple', 'cr1': 'J', 'colorChinese1': '描述女性'}
74.5335 	EXP 	text_4: autoDraw = False
74.5335 	EXP 	text_4: autoDraw = False
74.5335 	EXP 	text_7: autoDraw = True
74.8336 	EXP 	text_7: autoDraw = False
74.8336 	EXP 	text_7: autoDraw = False
74.8336 	EXP 	text_3: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
74.8336 	EXP 	text_3: height = 0.06
74.8336 	EXP 	text_3: height = 0.06
74.8336 	EXP 	text_3: height = 0.06
74.8336 	EXP 	text_3: text = '女护士'
74.8336 	EXP 	text_9: text = ''
74.8336 	EXP 	text_3: autoDraw = True
74.8336 	EXP 	text_9: autoDraw = True
75.4784 	EXP 	text_3: autoDraw = False
75.4784 	EXP 	text_9: autoDraw = False
75.4784 	EXP 	text_4: height = 0.04
75.4784 	EXP 	text_4: height = 0.04
75.4784 	EXP 	text_4: height = 0.04
75.4784 	EXP 	text_4: text = '您刚刚需要按J\n因为这是一个描述女性的刺激'
75.4784 	EXP 	text_4: autoDraw = True
75.4806 	DATA 	Keypress: j
77.4678 	EXP 	New trial (rep=0, index=12): {'content1': '护士', 'color1': 'pink', 'cr1': 'X', 'colorChinese1': 'X'}
77.4780 	EXP 	text_4: autoDraw = False
77.4780 	EXP 	text_4: autoDraw = False
77.4780 	EXP 	text_7: autoDraw = True
77.7780 	EXP 	text_7: autoDraw = False
77.7780 	EXP 	text_7: autoDraw = False
77.7780 	EXP 	text_3: foreColor = <psychopy.colors.Color: pink, alpha=1.0>
77.7780 	EXP 	text_3: height = 0.06
77.7780 	EXP 	text_3: height = 0.06
77.7780 	EXP 	text_3: height = 0.06
77.7780 	EXP 	text_3: text = '护士'
77.7780 	EXP 	text_9: text = ''
77.7780 	EXP 	text_3: autoDraw = True
77.7780 	EXP 	text_9: autoDraw = True
78.4601 	EXP 	text_3: autoDraw = False
78.4601 	EXP 	text_9: autoDraw = False
78.4601 	EXP 	text_4: height = 0.04
78.4601 	EXP 	text_4: height = 0.04
78.4601 	EXP 	text_4: height = 0.04
78.4601 	EXP 	text_4: text = '刚刚的字词没有指向某个性别，没有正确答案；您按第一反应按键即可'
78.4601 	EXP 	text_4: autoDraw = True
78.4626 	DATA 	Keypress: j
80.4453 	EXP 	New trial (rep=0, index=13): {'content1': '男', 'color1': 'blue', 'cr1': 'F', 'colorChinese1': '描述男性'}
80.4558 	EXP 	text_4: autoDraw = False
80.4558 	EXP 	text_4: autoDraw = False
80.4558 	EXP 	text_7: autoDraw = True
80.7559 	EXP 	text_7: autoDraw = False
80.7559 	EXP 	text_7: autoDraw = False
80.7559 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
80.7559 	EXP 	text_3: height = 0.06
80.7559 	EXP 	text_3: height = 0.06
80.7559 	EXP 	text_3: height = 0.06
80.7559 	EXP 	text_3: text = '男'
80.7559 	EXP 	text_9: text = ''
80.7559 	EXP 	text_3: autoDraw = True
80.7559 	EXP 	text_9: autoDraw = True
81.4845 	EXP 	text_3: autoDraw = False
81.4845 	EXP 	text_9: autoDraw = False
81.4845 	EXP 	text_4: height = 0.04
81.4845 	EXP 	text_4: height = 0.04
81.4845 	EXP 	text_4: height = 0.04
81.4845 	EXP 	text_4: text = '您刚刚需要按F\n因为这是一个描述男性的刺激'
81.4845 	EXP 	text_4: autoDraw = True
81.4867 	DATA 	Keypress: j
83.4782 	EXP 	New trial (rep=0, index=14): {'content1': '男护士', 'color1': 'purple', 'cr1': 'F', 'colorChinese1': '描述男性'}
83.4887 	EXP 	text_4: autoDraw = False
83.4887 	EXP 	text_7: autoDraw = True
83.7889 	EXP 	text_7: autoDraw = False
83.7889 	EXP 	text_3: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
83.7889 	EXP 	text_3: height = 0.06
83.7889 	EXP 	text_3: height = 0.06
83.7889 	EXP 	text_3: height = 0.06
83.7889 	EXP 	text_3: text = '男护士'
83.7889 	EXP 	text_9: text = ''
83.7889 	EXP 	text_3: autoDraw = True
83.7889 	EXP 	text_9: autoDraw = True
84.2888 	EXP 	text_3: autoDraw = False
84.2888 	EXP 	text_9: autoDraw = False
84.2888 	EXP 	text_4: text = '您刚刚需要按F\n因为这是一个描述男性的刺激'
84.2888 	EXP 	text_4: autoDraw = True
84.2914 	DATA 	Keypress: f
86.2788 	EXP 	New trial (rep=0, index=15): {'content1': '警察', 'color1': 'blue', 'cr1': 'X', 'colorChinese1': 'X'}
86.2890 	EXP 	text_4: autoDraw = False
86.2890 	EXP 	text_4: autoDraw = False
86.2890 	EXP 	text_7: autoDraw = True
86.5889 	EXP 	text_7: autoDraw = False
86.5889 	EXP 	text_7: autoDraw = False
86.5889 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
86.5889 	EXP 	text_3: height = 0.06
86.5889 	EXP 	text_3: height = 0.06
86.5889 	EXP 	text_3: height = 0.06
86.5889 	EXP 	text_3: text = '警察'
86.5889 	EXP 	text_9: text = ''
86.5889 	EXP 	text_3: autoDraw = True
86.5889 	EXP 	text_9: autoDraw = True
87.4023 	EXP 	text_3: autoDraw = False
87.4023 	EXP 	text_9: autoDraw = False
87.4023 	EXP 	text_4: height = 0.04
87.4023 	EXP 	text_4: height = 0.04
87.4023 	EXP 	text_4: height = 0.04
